frame_number,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,label
303,0.5640869140625,0.3846782078252774,0.0,0.0,0.5623963278446471,0.3705228288597035,0.0,0.0,0.5089812210302034,0.3544353829737393,0.5234297975969087,0.415793493157978,0.3600785834937575,0.3939912029515917,0.5101733047996412,0.4453829946547654,0.2382242668188359,0.4164933059074425,0.3688257025759756,0.4219453520492601,0.3001815211829957,0.4039019528207749,0.4181434959886176,0.5848090626369012,0.3096855930164099,0.5862944415796583,0.4715630198209479,0.6883357633311429,0.3491871299926173,0.7310671702352268,0.3944513056266821,0.797246439806026,0.3465112932561117,0.8863322890807535,8
304,0.5639123870995626,0.3819031759957287,0.0,0.0,0.5637812637256093,0.3671807262385003,0.0,0.0,0.5180879802795119,0.3499098685671607,0.52941219202069,0.4139342025804371,0.3662030890797884,0.3877998185677692,0.5075440840287642,0.4356253080278913,0.2326644459409577,0.4046423606040693,0.3595509506298594,0.3827054983358888,0.2972569260300631,0.3763411334741895,0.4188848249079508,0.5837932360877872,0.3100114302201704,0.5834204177618769,0.4761012684215199,0.6914940474560699,0.349856910523045,0.7317931273273218,0.3963554418828499,0.7961981942720502,0.3460608669445275,0.8856929410655179,8
305,0.5692683315733403,0.3871001008886414,0.0,0.0,0.5690819042151054,0.3716123349198671,0.0,0.0,0.5240067112388793,0.3519243614695896,0.5245443462755122,0.4147416824863707,0.3732326087769139,0.3866059015101732,0.4802794388036408,0.422635895440883,0.2335648240084853,0.3938119240638994,0.3383852214904493,0.3509166872018594,0.2971122778203499,0.3562136736242942,0.4130349775250448,0.5856421639986127,0.3097049767891185,0.5851001204731309,0.4812366540352123,0.6936420666465878,0.3543264945728356,0.7336993826512607,0.3972687424655166,0.7963298191534025,0.3414726804888419,0.8875056471780082,8
306,0.5834143971712396,0.3874108145170122,0.0,0.0,0.5816807359029231,0.3727097793531566,0.0,0.0,0.5353153721567546,0.359333596868307,0.5112950813256952,0.4081638609508859,0.3913324529474432,0.3903001684266087,0.4537614521227385,0.4034794602438668,0.2420259320564817,0.3912229448835426,0.3629391683916156,0.3416295749747493,0.3064555848044071,0.3281133538837373,0.4075202759373131,0.5879661108474494,0.3226928345894699,0.5879190034955462,0.4860378429650119,0.7015579081027308,0.3730328938607394,0.7185634719991238,0.414362930224843,0.8255399424710378,0.3315198615407259,0.8621242440006814,8
307,0.5890771966231497,0.3909455058730651,0.0,0.0,0.5852606011349619,0.3774344661154108,0.0,0.0,0.5351064581620065,0.3651907139478071,0.5109884818775232,0.4113376890758859,0.3916036432439631,0.3941404633804273,0.4506854554682827,0.4030604852694217,0.2388815263812051,0.3798543627017012,0.3766567467502429,0.3427701575733791,0.319727263382177,0.3155299629377799,0.4090259679766933,0.5839734419112637,0.3244224803869804,0.588205450420439,0.4837377082788203,0.6884389621817806,0.3712882082998467,0.7260563455266744,0.4104828902979217,0.8083823135708723,0.3302031886634644,0.8791154047410437,8
308,0.5872193112898101,0.3948787558487271,0.0,0.0,0.582468023710844,0.3811547585365556,0.0,0.0,0.5290335331236917,0.3680470784505208,0.510555723637485,0.4164715348003067,0.3879933334423594,0.394479626807097,0.4614050103146493,0.4198651655440761,0.2366873818721497,0.3760406874421972,0.4031129681892942,0.3719732456860884,0.3202655554958508,0.3098472286236249,0.4134599603534315,0.585971535180588,0.3275989368201443,0.5891406097887462,0.4848635732842404,0.6908136290553203,0.3723381444027549,0.7284318680332457,0.409470626612029,0.811017568237685,0.3298227045524634,0.8806641955984715,8
309,0.5890456934294632,0.3978549802786093,0.0,0.0,0.5838364596572219,0.384253409792701,0.0,0.0,0.5271682374215012,0.371306351040754,0.508005133085844,0.4162755948360835,0.3883035103099768,0.3978837390555028,0.4583771993098647,0.4059868453076324,0.2438929252076947,0.377972350313656,0.3906915107982581,0.341855414559908,0.3202850852856795,0.3076406936407831,0.412797736208975,0.5863592795493818,0.3278955340955816,0.5904039044246495,0.4866094999906549,0.6905918774946457,0.3753617574153334,0.7289202443535826,0.4091036490846478,0.810346181518935,0.3318862184953461,0.8810976212641161,3
310,0.5918250197999215,0.3979061043522439,0.0,0.0,0.5867325997238524,0.3843443445698866,0.0,0.0,0.5330293646269437,0.3730863291897878,0.5128057744514429,0.4262523235190323,0.3976383848053416,0.3979720593984253,0.4707167776007401,0.4457974062530422,0.252564188395961,0.3803840470833942,0.4254311374500037,0.4016507823147878,0.3210606552197032,0.3171294975874951,0.405849183005009,0.587702290662724,0.3248615903717479,0.5878787887430637,0.4838320718427594,0.6935057833187306,0.3809729763195275,0.7265472412109375,0.4111789904142681,0.8143369490483839,0.3330416519676099,0.8791103660131911,8
311,0.5922386863014915,0.4011647352177034,0.0,0.0,0.5863398136704733,0.387550211398401,0.0,0.0,0.5327088205437911,0.3773238042433314,0.509512650339227,0.4258515069789232,0.4008619317597749,0.4068512723453319,0.4557124963787754,0.4298826794015284,0.263308365379224,0.4006495965975467,0.3937653902044707,0.3590711552034657,0.3320018640545567,0.3247913586387753,0.4009650198466469,0.586359517225224,0.3227707347231048,0.5890831397701275,0.4906472749116888,0.6921417141257789,0.3887534985702003,0.7260351448415596,0.4098994423898213,0.8156314267547703,0.3341391896517083,0.8810431459611079,8
312,0.5911423167543548,0.4029116526571018,0.0,0.0,0.586730336458489,0.3887901662666106,0.0,0.0,0.5324709951592405,0.3786618479315737,0.5017952074844871,0.4232666395906347,0.4016645148610384,0.4125611017054857,0.4586260489869916,0.4340953410971573,0.2804681330776671,0.431198405328198,0.4131872003728693,0.3702384734822211,0.3404950228604403,0.3542235187280958,0.3872307590320349,0.5877367061246592,0.3156780991257663,0.5894195936921972,0.4864318336596329,0.7032439805265528,0.3887989463988673,0.7172533076871592,0.4183220019180809,0.8366503373856113,0.3374327883195649,0.8650243646259248,8
