frame_number,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,label
314.0,0.569695925245098,0.206977204903544,0.5635184493719363,0.1889676568228439,0.5544170903224571,0.1993808213558943,0.0,0.0,0.5259116976868873,0.2194910742051108,0.5626948936312807,0.261634187325419,0.5260395723230699,0.2786349930576772,0.5422955681295956,0.2707881394711287,0.4937204398360907,0.2785837184117493,0.5235125971775428,0.2092906376503033,0.4755860272575827,0.2210803964284545,0.5862253824869792,0.4876577281419125,0.551269291896446,0.4917128578910614,0.5835865693933824,0.6725501374825419,0.5109953038832721,0.6663027715416594,0.5856392654718138,0.8406832391323324,0.4368256213618259,0.8082725482280028,8.0
315.0,0.5697049608417586,0.2063122754656402,0.562782018324908,0.1889991334030748,0.5546314912683824,0.1990574032234746,0.0,0.0,0.5242657231349571,0.2196580258161662,0.5656144086052389,0.2605433117743977,0.5240390553193934,0.2805786345924079,0.5694872089460784,0.2591824238526755,0.4993388755648744,0.2777154379050824,0.5532924278109681,0.1964401586095714,0.4738719566195619,0.2170925246936648,0.5860845827588848,0.4868227995973725,0.5489173440372243,0.4913862857072713,0.5839114918428309,0.6710436943523045,0.5094579360064339,0.6682740110258817,0.5856110815908394,0.8411641040993802,0.4369441612094056,0.8130991845157559,8.0
316.0,0.5712384990617341,0.2073065049155464,0.5641454958448223,0.1891208627370482,0.5559906005859375,0.1997872038260518,0.0,0.0,0.5245085473154105,0.2186418671847721,0.5663243312461703,0.2617023190972525,0.5233162674249388,0.276133531964691,0.5748424455231311,0.2823641047131416,0.4981334611481311,0.270383632382867,0.5654299866919424,0.2419344513109942,0.4804134294098499,0.2098767371151034,0.5842823701746324,0.4853230481707184,0.546525483972886,0.4896633638349991,0.582969934800092,0.6679595435797835,0.5101047889859068,0.6700557090716655,0.5868006687538296,0.8396921850449546,0.4374591303806679,0.816987959366271,8.0
317.0,0.5730022355621937,0.2083929903680385,0.5657754337086397,0.1901052251208428,0.5579138063916973,0.2000709405824458,0.0,0.0,0.5239878336588542,0.2151259097307088,0.5652930764590993,0.2603881665448236,0.5210839963426777,0.2688191163473289,0.5748196470971201,0.2955185661102806,0.4977624930587469,0.2569668093207162,0.5736080394071691,0.2847285989942497,0.482500353046492,0.2003482200579936,0.5832787607230392,0.4838200148257463,0.5449958352481618,0.4868886510753099,0.5827607397939645,0.6685798261418688,0.5090101653454351,0.6695399364279635,0.5866605272480085,0.8409372681346019,0.4370060041839001,0.8154725655497119,8.0
318.0,0.5739404416551777,0.2049224469914782,0.5659082749310662,0.1879737896626222,0.5595359054266238,0.1964133917952383,0.0,0.0,0.5243986840341606,0.2115913050134754,0.5608960918351715,0.2555021360599795,0.5223939783432905,0.2677866546801348,0.5707622453278186,0.2672912341922355,0.5075241986443014,0.2582235283025816,0.5561312806372549,0.2159022752133161,0.4860664517271752,0.1904692623202361,0.5822012508616728,0.4843930718619064,0.5464565501493566,0.4873265953703299,0.5821629542930453,0.6697056093695444,0.5076797784543505,0.668465427846216,0.5868970683976715,0.8418996800257507,0.4357301300647212,0.8144177484778719,8.0
319.0,0.5754832548253677,0.2063036231355294,0.5672643324908089,0.1887971249372599,0.5613387762331495,0.1972946081747555,0.0,0.0,0.5254212024165135,0.2085623714510955,0.561163449754902,0.2498882655990856,0.5213642195159314,0.2622186458310601,0.5689343022365196,0.2764268800533017,0.5076345406326593,0.2591211116513726,0.5646749459060968,0.2567189605542401,0.4966268202837776,0.1999832025453365,0.5825689577588848,0.4802269536023699,0.5462042715035232,0.48385176845103,0.5820521934359681,0.6692212067502837,0.5074086507161458,0.6673068254353614,0.5860802145565257,0.842962595337596,0.4352295520258885,0.8111493840563897,8.0
320.0,0.5765079872280944,0.2084847988363085,0.5679209989659927,0.1906528153233022,0.5625289617800245,0.1988201674136369,0.0,0.0,0.5261954513250613,0.2086207000902911,0.5609014772901348,0.2525741108302963,0.5224545347924326,0.2638048353141912,0.5730207256242341,0.2913812818473943,0.5129255107804841,0.2709039869255193,0.5672840791590074,0.2730898937033541,0.4999865662817861,0.2094353404125021,0.5818028468711703,0.4807310903538538,0.5464661242915135,0.4839575996612037,0.5822533700980392,0.6687676626876746,0.5082000134037991,0.667763992394815,0.5857610964307598,0.841530144547617,0.4358729343788297,0.811889392703605,8.0
321.0,0.5790389117072611,0.2107218097708078,0.5714235193589154,0.1916361547715171,0.5642983829273897,0.2006861084666332,0.0,0.0,0.5277614219515931,0.2096349194063154,0.5670432296453738,0.2618578905499847,0.5230586631625307,0.2621988264542052,0.5870213527305453,0.3400550714418209,0.5084765864353554,0.2665958511096805,0.6037666470396752,0.3722763061523437,0.4999941956763174,0.2129848203179556,0.5820533902037377,0.4824006490867231,0.5445168887867647,0.4839979203719666,0.5818859025543811,0.6656387584835457,0.5083518832337622,0.6689586106625349,0.5861181520948223,0.8380917170860248,0.4366929895737592,0.8146810691449895,8.0
322.0,0.579434144263174,0.2101338136129539,0.5714558320886949,0.1913470262921722,0.5649274639054841,0.2001422690279657,0.0,0.0,0.5287768195657169,0.2098359901811823,0.5641066607306985,0.2605103647242711,0.5257115981158088,0.2650365776189878,0.581654447667739,0.3290386945841698,0.5191670137293198,0.2817403910546329,0.5923744949640012,0.3457993875002728,0.520457608092065,0.2429537426826008,0.5806850059359682,0.4817001087039542,0.5459449917662378,0.4841065646549843,0.5813969032437194,0.6652782589363653,0.5093089982575061,0.6683904551926938,0.5862863578048407,0.8380773107432786,0.4360991534064797,0.8151304788429644,8.0
323.0,0.5809946695963542,0.209706311785309,0.5724166570925245,0.1903182514552963,0.5658458036534927,0.2006161013129037,0.0,0.0,0.5293118345971201,0.2136109847596237,0.5659293380438113,0.2646071577871312,0.527336389878217,0.2668978941507179,0.5866964302810969,0.340691934084759,0.5134060728783701,0.2616097434272979,0.6029635560278799,0.3693156748510606,0.4956971710803462,0.188853024104454,0.5799479166666667,0.4838466111508162,0.5455781226064644,0.4862239560601432,0.5809168198529412,0.6655657464565512,0.5093221627029718,0.6703929794567257,0.5872814103668811,0.8394535000763792,0.4357644174613204,0.8153723178629103,8.0
